Junaid Siddique,UAE,0,3,3,171,147,8,3/37,18.37,5.15,21.3,0,0
AR Kapoor,India,5,17,17,900,612,8,2/33,76.5,4.08,112.5,0,0
JF Kloppenburg,NL,1,6,6,242,191,8,4/42,23.87,4.73,30.2,1,0
MKGCP Lakshitha,Sri Lanka,1,7,7,300,254,8,2/34,31.75,5.08,37.5,0,0
TJ Laughlin,Australia,1,6,6,308,224,8,3/54,28.0,4.36,38.5,0,0
CH Lloyd,West Indies,12,87,10,358,210,8,2/4,26.25,3.51,44.7,0,0
ACI Lock,Zimbabwe,0,8,7,289,219,8,5/44,27.37,4.54,36.1,0,1
JFM Morrison,New Zealand,8,18,7,283,199,8,3/24,24.87,4.21,35.3,0,0
PWA Mulder,South Africa,2,10,10,318,308,8,2/59,38.5,5.81,39.7,0,0
Naved Anjum,Pakisthan,8,13,12,472,344,8,2/27,43.0,4.37,59.0,0,0
Nawroz Mangal,Afganisthan,7,49,16,293,235,8,3/35,29.37,4.81,36.6,0,0
R Ngarava,Zimbabwe,1,9,9,377,409,8,2/37,51.12,6.5,47.1,0,0
A Nortje,South Africa,0,4,4,189,150,8,3/57,18.75,4.76,23.6,0,0
NM Odhiambo,KENYA,3,8,7,318,256,8,3/48,32.0,4.83,39.7,0,0
SG Peall,Zimbabwe,4,21,19,900,678,8,3/54,84.75,4.52,112.5,0,0
V Permaul,West Indies,5,7,7,331,271,8,3/40,33.87,4.91,41.3,0,0
MW Priest,New Zealand,8,18,17,752,590,8,2/27,73.75,4.7,94.0,0,0
Qadeer Ahmed,UAE,4,11,11,516,467,8,2/38,58.37,5.43,64.5,0,0
HP Rinke,Zimbabwe,0,18,12,277,273,8,2/11,34.12,5.91,34.6,0,0
GR Robertson,Australia,4,13,13,597,430,8,3/29,53.75,4.32,74.6,0,0
GA Rogers,SCOT,2,13,11,512,409,8,2/22,51.12,4.79,64.0,0,0
BM Scholtz,NAM,0,5,5,224,131,8,4/27,16.37,3.5,28.0,1,0
RG Sharma,India,12,221,38,593,515,8,2/27,64.37,5.21,74.1,0,0
AM Stuart,Australia,0,3,3,180,109,8,5/26,13.62,3.63,22.5,0,1
CEL Stuart,West Indies,0,5,5,258,205,8,5/44,25.62,4.76,32.2,0,1
SR Taylor,South Africa,0,9,7,229,170,8,4/23,21.25,4.45,28.6,1,0
SN Thakur,India,2,7,7,323,339,8,4/52,42.37,6.29,40.3,1,0
JD Unadkat,India,0,7,7,312,209,8,4/41,26.12,4.01,39.0,1,0
T van der Gugten,NL,1,4,4,126,85,8,5/24,10.62,4.04,15.7,0,1
RJ van Vuuren,NAM,0,5,5,300,298,8,5/43,37.25,5.96,37.5,0,1
BGK Walker,New Zealand,2,11,11,438,417,8,2/43,52.12,5.71,54.7,0,0
B Warnapura,Sri Lanka,7,12,9,414,316,8,3/42,39.5,4.57,51.7,0,0
VJ Wells,England,0,9,8,220,189,8,3/30,23.62,5.15,27.5,0,0
BM Wheeler,New Zealand,0,6,6,309,315,8,3/63,39.37,6.11,38.6,0,0
SG Whittingham,SCOT,2,5,5,251,224,8,3/58,28.0,5.35,31.3,0,0
RGCE Wijesuriya,Sri Lanka,3,8,8,312,287,8,2/25,35.87,5.51,39.0,0,0
NS Yadav,India,1,7,7,330,228,8,2/18,28.5,4.14,41.2,0,0
S Abid Ali,India,1,5,5,336,187,7,2/22,26.71,3.33,48.0,0,0
Aminul Islam,Bangladesh,14,39,19,412,411,7,3/57,58.71,5.98,58.8,0,0
Asif Mujtaba,Pakisthan,10,66,28,756,658,7,2/38,94.0,5.22,108.0,0,0
KBJ Azad,India,6,25,11,390,273,7,2/48,39.0,4.2,55.7,0,0
SB Bangar,India,2,15,14,442,384,7,2/39,54.85,5.21,63.1,0,0
OAC Banks,West Indies,2,5,5,270,189,7,2/24,27.0,4.2,38.5,0,0
BS Bedi,India,5,10,10,590,340,7,2/44,48.57,3.45,84.2,0,0
RE Bryson,South Africa,0,7,7,378,323,7,2/34,46.14,5.12,54.0,0,0
RP Burl,Zimbabwe,2,18,10,210,207,7,4/32,29.57,5.91,30.0,1,0
BE Congdon,New Zealand,5,11,10,437,287,7,2/17,41.0,3.94,62.4,0,0
GJ Crocker,Zimbabwe,1,6,6,238,208,7,4/26,29.71,5.24,34.0,1,0
AB de Villiers,South Africa,13,228,9,192,202,7,2/15,28.85,6.31,27.4,0,0
DAG Fletcher,Zimbabwe,0,6,6,301,221,7,4/42,31.57,4.4,43.0,1,0
AS Hansra,CAN,4,24,18,445,413,7,3/27,59.0,5.56,63.5,0,0
CW Henderson,South Africa,0,4,4,217,132,7,4/17,18.85,3.64,31.0,1,0
MC Henriques,Australia,8,11,10,354,306,7,3/32,43.71,5.18,50.5,0,0
AG Huckle,Zimbabwe,2,19,18,858,661,7,2/27,94.42,4.62,122.5,0,0
Javed Miandad,Pakisthan,21,233,12,436,297,7,2/22,42.42,4.08,62.2,0,0
SP Jones,England,1,8,7,348,275,7,2/43,39.28,4.74,49.7,0,0
Kamran Shazad,UAE,1,4,4,222,209,7,3/41,29.85,5.64,31.7,0,0
JJ Krejza,Australia,0,8,8,425,331,7,2/28,47.28,4.67,60.7,0,0
Krishna Chandran,UAE,2,12,11,418,431,7,3/45,61.57,6.18,59.7,0,0
ML Lewis,Australia,1,7,7,341,391,7,3/56,55.85,6.87,48.7,0,0
Mahbubul Alam,Bangladesh,0,5,5,222,280,7,2/42,40.0,7.56,31.7,0,0
B Mavuta,Zimbabwe,1,7,7,276,266,7,2/30,38.0,5.78,39.4,0,0
Mominul Haque,Bangladesh,6,28,12,234,190,7,2/13,27.14,4.87,33.4,0,0
EA Moseley,West Indies,1,9,8,330,278,7,2/52,39.71,5.05,47.1,0,0
C Munro,New Zealand,6,57,25,552,481,7,2/10,68.71,5.22,78.8,0,0
T Muzarabani,Zimbabwe,1,8,8,323,262,7,2/32,37.42,4.86,46.1,0,0
AK Patel,India,1,8,6,360,263,7,3/43,37.57,4.38,51.4,0,0
NK Patel,South Africa,0,6,5,132,101,7,2/11,14.42,4.59,18.8,0,0
KP Pietersen,England,9,136,23,400,370,7,2/22,52.85,5.55,57.1,0,0
AM Samad,CAN,6,27,14,235,281,7,1/8,40.14,7.17,33.5,0,0
KD Shah,HKG,4,10,3,110,79,7,4/10,11.28,4.3,15.7,1,0
OA Shah,England,8,71,10,193,184,7,3/15,26.28,5.72,27.5,0,0
Shahid Mahboob,Pakisthan,2,10,10,540,382,7,1/23,54.57,4.24,77.1,0,0
BB Sran,India,0,6,6,302,269,7,3/56,38.42,5.34,43.1,0,0
B Stanlake,Australia,2,7,7,354,324,7,3/35,46.28,5.49,50.5,0,0
GB Stevenson,England,1,4,4,192,125,7,4/33,17.85,3.9,27.4,1,0
CP Tremain,Australia,0,4,4,240,255,7,3/64,36.42,6.37,34.2,0,0
TE Tucker,Bermuda,1,5,5,174,157,7,4/56,22.42,5.41,24.8,1,0
SL Watkin,England,0,4,4,221,193,7,4/49,27.57,5.23,31.5,1,0
B Yardley,Australia,5,7,5,198,130,7,3/28,18.57,3.93,28.2,0,0
Zaheer Abbas,Pakisthan,11,62,12,280,223,7,2/26,31.85,4.77,40.0,0,0
Zeeshan Maqsood,OMAN,0,5,5,264,147,7,3/35,21.0,3.34,37.7,0,0
Aqib Ilyas,OMAN,0,5,5,138,80,6,2/32,13.33,3.47,23.0,0,0
Athar Ali Khan,Bangladesh,10,19,15,420,365,6,2/33,60.83,5.21,70.0,0,0
ID Austin,England,1,9,9,475,360,6,2/25,60.0,4.54,79.1,0,0
Azhar Saeed,UAE,2,7,7,271,213,6,3/45,35.5,4.71,45.1,0,0
IR Bell,England,11,161,6,88,88,6,3/9,14.66,6.0,14.6,0,0
Bilawal Bhatti,Pakisthan,2,10,10,409,439,6,3/37,73.16,6.44,68.1,0,0
GE Bradburn,New Zealand,11,11,10,385,318,6,2/18,53.0,4.95,64.1,0,0
LJ Burger,NAM,0,6,6,330,297,6,3/39,49.5,5.4,55.0,0,0
N Deonarine,West Indies,10,31,20,501,475,6,2/18,79.16,5.68,83.5,0,0
LHD Dilhara,Sri Lanka,8,9,8,330,261,6,2/30,43.5,4.74,55.0,0,0
SF Dukanwala,UAE,0,5,4,198,153,6,5/29,25.5,4.63,33.0,0,1
Fahad Alhashmi,UAE,7,5,5,224,202,6,2/39,33.66,5.41,37.3,0,0
KHRK Fernando,Sri Lanka,4,7,7,234,159,6,3/12,26.5,4.07,39.0,0,0
SC Getkate,Ireland,0,3,3,162,120,6,2/30,20.0,4.44,27.0,0,0
JOA Gordon,CAN,2,5,5,204,191,6,3/26,31.83,5.61,34.0,0,0
MD Gunathilaka,Sri Lanka,4,38,18,306,296,6,3/48,49.33,5.8,51.0,0,0
RO Hinds,West Indies,3,14,12,407,350,6,2/19,58.33,5.15,67.8,0,0
Imran Farhat,Pakisthan,12,58,8,116,110,6,3/10,18.33,5.68,19.3,0,0
MMA Jonkman,NL,3,4,4,136,113,6,3/22,18.83,4.98,22.6,0,0
Karim Sadiq,Afganisthan,7,24,12,320,201,6,2/10,33.5,3.76,53.3,0,0
J Kila,Papua New Guinea,1,6,6,199,135,6,3/27,22.5,4.07,33.1,0,0
PN Kirsten,South Africa,3,40,8,183,152,6,3/31,25.33,4.98,30.5,0,0
BP Loots,NL,1,7,7,280,287,6,3/16,47.83,6.15,46.6,0,0
PE McEwan,New Zealand,5,17,10,420,353,6,2/29,58.83,5.04,70.0,0,0
SCG MacGill,Australia,0,3,3,180,105,6,4/19,17.5,3.5,30.0,1,0
KA Maharaj,South Africa,1,4,4,187,166,6,3/25,27.66,5.32,31.1,0,0
KO Meth,Zimbabwe,6,11,9,406,419,6,2/52,69.83,6.19,67.6,0,0
PL Mommsen,SCOT,7,44,6,132,130,6,3/26,21.66,5.9,22.0,0,0
CT Mutombodzi,Zimbabwe,2,11,9,311,278,6,2/33,46.33,5.36,51.8,0,0
Naveen-ul-Haq,Afganisthan,3,4,4,212,201,6,3/60,33.5,5.68,35.3,0,0
EO Odumbe,KENYA,0,8,7,137,137,6,2/8,22.83,6.0,22.8,0,0
TK Patel,South Africa,0,5,4,192,114,6,2/25,19.0,3.56,32.0,0,0
MJR Rindel,South Africa,5,22,12,270,242,6,2/15,40.33,5.37,45.0,0,0
GK Robertson,New Zealand,8,10,10,498,321,6,2/29,53.5,3.86,83.0,0,0
BG Rogers,Zimbabwe,3,15,9,324,321,6,2/55,53.5,5.94,54.0,0,0
Saeed Anwar,Pakisthan,14,247,13,242,191,6,2/9,31.83,4.73,40.3,0,0
Saiful Islam,Bangladesh,7,7,7,303,256,6,4/36,42.66,5.06,50.5,1,0
R Sharma,India,1,4,4,206,177,6,3/43,29.5,5.15,34.3,0,0
CEW Silverwood,England,5,7,7,306,244,6,3/43,40.66,4.78,51.0,0,0
NMK Smith,England,0,7,6,261,190,6,3/29,31.66,4.36,43.5,0,0
G Snyman,NAM,0,5,5,288,281,6,3/69,46.83,5.85,48.0,0,0
JH Stander,SCOT,3,5,4,150,166,6,2/25,27.66,6.64,25.0,0,0
DA Stirling,New Zealand,0,6,6,246,207,6,2/29,34.5,5.04,41.0,0,0
Taijul Islam,Bangladesh,5,6,6,342,220,6,4/11,36.66,3.85,57.0,1,0
Talha Jubair,Bangladesh,1,6,6,204,255,6,4/65,42.5,7.5,34.0,1,0
HP Tillakaratne,Sri Lanka,17,200,15,180,141,6,1/3,23.5,4.7,30.0,0,0
AC Voges,Australia,6,31,15,301,276,6,1/3,46.0,5.5,50.1,0,0
KPJ Warnaweera,Sri Lanka,3,6,6,294,200,6,2/24,33.33,4.08,49.0,0,0
K Weeraratne,Sri Lanka,8,15,14,480,385,6,3/46,64.16,4.81,80.0,0,0
Jai P Yadav,India,3,12,10,396,326,6,2/32,54.33,4.93,66.0,0,0
Zahid Shah,UAE,0,2,2,120,98,6,3/49,16.33,4.9,20.0,0,0
Abu Jayed,Bangladesh,0,2,2,108,114,5,5/58,22.8,6.33,21.6,0,1
Asif Masood,Pakisthan,3,7,7,402,234,5,2/9,46.8,3.49,80.4,0,0
ST Banerjee,India,1,6,6,240,202,5,3/30,40.4,5.05,48.0,0,0
GJ Batty,England,7,10,9,440,366,5,2/40,73.2,4.99,88.0,0,0
A Bhandari,India,4,2,2,106,106,5,3/31,21.2,6.0,21.2,0,0
Bilal Asif,Pakisthan,0,3,3,132,96,5,5/25,19.2,4.36,26.4,0,1
G Boycott,England,10,36,6,168,105,5,2/14,21.0,3.75,33.6,0,0
D Brown,West Indies,1,3,3,150,124,5,3/21,24.8,4.96,30.0,0,0
MG Burmester,Zimbabwe,3,8,7,209,213,5,3/36,42.6,6.11,41.8,0,0
IW Callen,Australia,4,5,4,180,148,5,3/24,29.6,4.93,36.0,0,0
J Cameron-Dow,Ireland,0,4,4,186,151,5,3/32,30.2,4.87,37.2,0,0
TK Canning,New Zealand,2,4,4,204,203,5,2/30,40.6,5.97,40.8,0,0
NM Carter,SCOT,0,3,3,175,132,5,3/27,26.4,4.52,35.0,0,0
NGB Cook,England,5,3,3,144,95,5,2/18,19.0,3.95,28.8,0,0
DJ Cullinan,South Africa,7,138,9,174,124,5,2/30,24.8,4.27,34.8,0,0
BCJ Cutting,Australia,1,4,4,216,158,5,3/45,31.6,4.38,43.2,0,0
PC de Silva,Sri Lanka,3,7,7,316,256,5,2/29,51.2,4.86,63.2,0,0
NR Dyer,SCOT,0,5,3,156,117,5,2/26,23.4,4.5,31.2,0,0
Elias Sunny,Bangladesh,1,4,4,204,161,5,2/21,32.2,4.73,40.8,0,0
GM Ewing,Zimbabwe,1,7,7,312,236,5,3/31,47.2,4.53,62.4,0,0
Fareed Ahmad,Afganisthan,3,5,4,150,143,5,3/65,28.6,5.72,30.0,0,0
Fawad Alam,Pakisthan,8,38,13,398,377,5,1/8,75.4,5.68,79.6,0,0
MVT Fernando,Sri Lanka,2,8,8,297,337,5,1/35,67.4,6.8,59.4,0,0
WT Gavera,Papua New Guinea,3,4,4,192,160,5,3/49,32.0,5.0,38.4,0,0
Gholam Nousher,Bangladesh,4,9,9,408,314,5,1/27,62.8,4.61,81.6,0,0
RC Haynes,West Indies,2,8,7,270,224,5,2/36,44.8,4.97,54.0,0,0
TJ Heggelman,NL,1,5,3,102,86,5,3/29,17.2,5.05,20.4,0,0
IG Holland,South Africa,0,4,4,138,100,5,3/11,20.0,4.34,27.6,0,0
RO Hurley,West Indies,1,9,7,378,313,5,1/25,62.6,4.96,75.6,0,0
Ijaz Ahmed,Pakisthan,14,250,28,637,476,5,2/31,95.2,4.48,127.4,0,0
Jasdeep Singh,South Africa,0,4,4,114,104,5,4/51,20.8,5.47,22.8,1,0
Jay Odedra,OMAN,0,2,2,120,82,5,4/34,16.4,4.1,24.0,1,0
S Jeganathan,Sri Lanka,5,5,5,276,208,5,2/45,41.6,4.52,55.2,0,0
D Joseph,CAN,0,4,4,186,170,5,2/42,34.0,5.48,37.2,0,0
Karan KC,NEPAL,1,5,5,234,199,5,2/31,39.8,5.1,46.8,0,0
RJ Kennedy,New Zealand,0,7,7,312,283,5,2/36,56.6,5.44,62.4,0,0
SC Kuggeleijn,New Zealand,0,2,2,84,58,5,3/41,11.6,4.14,16.8,0,0
JB Little,Ireland,0,4,4,216,262,5,4/45,52.4,7.27,43.2,1,0
SW Lubbers,NL,0,4,4,216,187,5,3/48,37.4,5.19,43.2,0,0
MAWR Madurasinghe,Sri Lanka,4,12,11,480,358,5,1/11,71.6,4.47,96.0,0,0
Manzoor Akhtar,Pakisthan,1,7,6,199,184,5,4/50,36.8,5.54,39.8,1,0
Mohammad Hasnain,Pakisthan,0,5,5,246,303,5,2/52,60.6,7.39,49.2,0,0
Mohammad Khalil,Pakisthan,0,3,3,144,144,5,2/55,28.8,6.0,28.8,0,0
HJC Mol,NL,6,11,7,182,149,5,2/17,29.8,4.91,36.4,0,0
J Mulder,Ireland,0,4,4,186,155,5,3/57,31.0,5.0,37.2,0,0
Nadeem Ghauri,Pakisthan,0,6,6,342,230,5,2/51,46.0,4.03,68.4,0,0
Naseer Malik,Pakisthan,0,3,3,180,98,5,2/37,19.6,3.26,36.0,0,0
BP Nash,West Indies,1,9,6,294,224,5,3/56,44.8,4.57,58.8,0,0
Nazmul Islam,Bangladesh,0,5,5,264,224,5,2/38,44.8,5.09,52.8,0,0
TS Nethula,New Zealand,0,5,5,264,249,5,2/41,49.8,5.65,52.8,0,0
LN Oluoch,KENYA,0,2,2,96,79,5,3/41,15.8,4.93,19.2,0,0
ARM Opatha,Sri Lanka,4,5,5,253,180,5,3/31,36.0,4.26,50.6,0,0
SMA Priyanjan,Sri Lanka,2,23,14,265,233,5,2/11,46.6,5.27,53.0,0,0
Qaiser Ali,CAN,2,17,6,182,132,5,3/28,26.4,4.35,36.4,0,0
DB Rundle,South Africa,0,2,2,96,95,5,4/42,19.0,5.93,19.2,1,0
Saleem Altaf,Pakisthan,5,6,6,285,151,5,2/7,30.2,3.17,57.0,0,0
IDK Salisbury,England,1,4,4,186,177,5,3/41,35.4,5.7,37.2,0,0
TAP Sekhar,India,2,4,4,156,128,5,3/23,25.6,4.92,31.2,0,0
JJ Smit,NAM,0,5,5,156,120,5,3/21,24.0,4.61,31.2,0,0
RS Sodhi,India,2,18,14,462,365,5,2/31,73.0,4.74,92.4,0,0
RD Steede,Bermuda,2,8,8,312,257,5,1/21,51.4,4.94,62.4,0,0
Sunzamul Islam,Bangladesh,1,3,3,150,79,5,2/22,15.8,3.16,30.0,0,0
Tanveer Ahmed,HKG,2,6,6,229,208,5,2/49,41.6,5.44,45.8,0,0
MK Tiwary,India,7,12,6,132,150,5,4/61,30.0,6.81,26.4,1,0
GC Tonge,West Indies,0,5,5,300,224,5,4/25,44.8,4.48,60.0,1,0
S Venkataraghavan,India,9,15,14,868,542,5,2/34,108.4,3.74,173.6,0,0
T Yohannan,India,0,3,3,120,122,5,3/33,24.4,6.1,24.0,0,0
Sultan Zarawani,UAE,2,7,7,264,257,5,2/49,51.4,5.84,52.8,0,0
Aamer Hanif,Pakisthan,2,5,4,130,122,4,3/36,30.5,5.63,32.5,0,0
Afzaal Haider,HKG,4,4,4,180,227,4,1/31,56.75,7.56,45.0,0,0
FA Allen,West Indies,1,12,11,360,360,4,2/40,90.0,6.0,90.0,0,0
J Angel,Australia,1,3,3,162,113,4,2/47,28.25,4.18,40.5,0,0
Ashfaq Ahmed,UAE,1,16,7,223,185,4,2/55,46.25,4.97,55.7,0,0
Asim Butt,SCOT,0,5,5,222,148,4,2/24,37.0,4.0,55.5,0,0
Azhar Ali,Pakisthan,7,53,14,258,260,4,2/26,65.0,6.04,64.5,0,0
Azhar Hossain,Bangladesh,2,7,7,263,209,4,1/20,52.25,4.76,65.7,0,0
GR Beard,Australia,0,2,2,112,70,4,2/20,17.5,3.75,28.0,0,0
DM Benkenstein,South Africa,4,23,4,65,44,4,3/5,11.0,4.06,16.2,0,0
MJ Bennett,Australia,1,8,8,408,275,4,2/27,68.75,4.04,102.0,0,0
Bilal Khan,OMAN,0,4,4,222,151,4,2/32,37.75,4.08,55.5,0,0
JL Carter,West Indies,4,33,12,136,160,4,2/14,40.0,7.05,34.0,0,0
NA David,India,0,4,4,192,133,4,3/21,33.25,4.15,48.0,0,0
AP Devcich,New Zealand,3,12,11,324,291,4,2/33,72.75,5.38,81.0,0,0
R Dravid,India,15,344,8,186,170,4,2/43,42.5,5.48,46.5,0,0
CJ Drum,New Zealand,0,5,5,216,261,4,2/31,65.25,7.25,54.0,0,0
Ehsan Adil,Pakisthan,2,6,6,225,223,4,1/31,55.75,5.94,56.2,0,0
AJ Finch,Australia,6,119,19,266,239,4,1/2,59.75,5.39,66.5,0,0
N Gifford,England,0,2,2,120,50,4,4/23,12.5,2.5,30.0,1,0
MW Goodwin,Zimbabwe,2,71,15,248,210,4,1/12,52.5,5.08,62.0,0,0
MJ Guptill,New Zealand,10,179,11,109,98,4,2/6,24.5,5.39,27.2,0,0
R Illingworth,England,2,3,2,130,84,4,3/50,21.0,3.87,32.5,0,0
Ilyas Gull,HKG,0,2,2,114,113,4,3/46,28.25,5.94,28.5,0,0
Intikhab Alam,Pakisthan,3,4,4,158,118,4,2/36,29.5,4.48,39.5,0,0
MM Iqbal,SCOT,5,13,8,270,270,4,2/35,67.5,6.0,67.5,0,0
KCB Jeremy,West Indies,1,6,5,192,163,4,2/42,40.75,5.09,48.0,0,0
AH Jones,New Zealand,8,87,11,306,216,4,2/42,54.0,4.23,76.5,0,0
Jubair Hossain,Bangladesh,1,3,3,114,114,4,2/41,28.5,6.0,28.5,0,0
Junaid Siddiqui,CAN,3,9,9,400,302,4,1/20,75.5,4.53,100.0,0,0
K Kamyuka,CAN,0,2,2,47,47,4,4/38,11.75,6.0,11.7,1,0
E Katchay,CAN,1,5,5,174,143,4,3/39,35.75,4.93,43.5,0,0
V Kohli,India,11,242,48,641,665,4,1/15,166.25,6.22,160.2,0,0
BC Lara,West Indies,17,299,5,49,61,4,2/5,15.25,7.46,12.2,0,0
B Laughlin,Australia,0,5,5,224,219,4,1/28,54.75,5.86,56.0,0,0
DV Lawrence,England,0,1,1,66,67,4,4/67,16.75,6.09,16.5,1,0
OC McCoy,West Indies,0,2,2,84,109,4,2/38,27.25,7.78,21.0,0,0
A McGrath,England,1,14,7,228,175,4,1/13,43.75,4.6,57.0,0,0
LD Madushanka,Sri Lanka,0,4,4,144,172,4,2/70,43.0,7.16,36.0,0,0
T Maruma,Zimbabwe,12,21,9,225,230,4,2/50,57.5,6.13,56.2,0,0
Mehrab Hossain jnr,Bangladesh,3,18,10,253,214,4,2/30,53.5,5.07,63.2,0,0
JP Millmow,New Zealand,0,5,5,270,232,4,2/22,58.0,5.15,67.5,0,0
Mohammad Talha,Pakisthan,0,3,3,122,146,4,2/22,36.5,7.18,30.5,0,0
Mosharraf Hossain,Bangladesh,8,5,5,198,147,4,3/24,36.75,4.45,49.5,0,0
AMN Munasinghe,Sri Lanka,2,5,5,217,146,4,3/30,36.5,4.03,54.2,0,0
Nizakat Khan,HKG,4,20,6,145,119,4,1/11,29.75,4.92,36.2,0,0
G Onions,England,0,4,4,204,185,4,2/58,46.25,5.44,51.0,0,0
SD Parry,England,0,2,2,114,92,4,3/32,23.0,4.84,28.5,0,0
BJ Patel,KENYA,5,31,8,165,163,4,2/20,40.75,5.92,41.2,0,0
D Paterson,South Africa,2,4,4,209,217,4,3/44,54.25,6.22,52.2,0,0
MR Ramprakash,England,10,18,5,132,108,4,3/28,27.0,4.9,33.0,0,0
B Regmi,NEPAL,1,4,4,174,117,4,2/49,29.25,4.03,43.5,0,0
AM Salvi,India,0,4,4,172,120,4,2/15,30.0,4.18,43.0,0,0
JA Samarasekera,UAE,2,7,7,294,236,4,1/17,59.0,4.81,73.5,0,0
Shaiman Anwar,UAE,5,40,7,117,134,4,3/61,33.5,6.87,29.2,0,0
V Shankar,India,0,12,9,233,210,4,2/15,52.5,5.4,58.2,0,0
Sheikh Salahuddin,Bangladesh,0,6,6,246,249,4,2/48,62.25,6.07,61.5,0,0
ED Solkar,India,2,7,6,252,169,4,2/31,42.25,4.02,63.0,0,0
BR Taylor,New Zealand,0,2,2,114,62,4,3/25,15.5,3.26,28.5,0,0
DJ Terbrugge,South Africa,0,4,4,126,105,4,4/20,26.25,5.0,31.5,1,0
ME Trescothick,England,6,123,13,232,219,4,2/7,54.75,5.66,58.0,0,0
AJ Tudor,England,0,3,3,127,136,4,2/30,34.0,6.42,31.7,0,0
RG Twose,New Zealand,6,87,11,272,235,4,2/31,58.75,5.18,68.0,0,0
PS Vaidya,India,1,4,4,184,174,4,2/41,43.5,5.67,46.0,0,0
PA van Meekeren,NL,6,5,5,210,161,4,2/30,40.25,4.6,52.5,0,0
LP van Troost,NL,5,23,11,246,280,4,2/29,70.0,6.82,61.5,0,0
MDJ Walker,New Zealand,0,3,3,132,119,4,4/49,29.75,5.4,33.0,1,0
HR Walsh,West Indies,0,5,5,160,160,4,3/36,40.0,6.0,40.0,0,0
KD Walters,Australia,10,28,10,314,273,4,2/24,68.25,5.21,78.5,0,0
RJ Webb,New Zealand,0,3,3,161,105,4,2/28,26.25,3.91,40.2,0,0
JW Wilson,New Zealand,12,6,6,242,260,4,2/21,65.0,6.44,60.5,0,0
Yasir Arafat,Pakisthan,9,11,10,414,373,4,1/28,93.25,5.4,103.5,0,0
B Yograj Singh,India,1,6,5,244,186,4,2/44,46.5,4.57,61.0,0,0
Zaheer Maqsood,UAE,0,2,2,120,116,4,2/56,29.0,5.8,30.0,0,0
Zulfiqar Ali,Kenya,0,3,3,210,166,4,3/63,41.5,4.74,52.5,0,0
Zulfiqar Babar,Pakisthan,1,5,5,294,246,4,2/52,61.5,5.02,73.5,0,0
NP Kenjige,South Africa,0,4,4,156,129,3,1/26,43.0,4.96,52.0,0,0
Aamer Malik,Pakisthan,6,24,5,120,86,3,2/35,28.66,4.3,40.0,0,0
JS Ababu,KENYA,7,9,8,288,255,3,1/26,85.0,5.31,96.0,0,0
Abu Hider,Bangladesh,0,2,2,108,89,3,2/50,29.66,4.94,36.0,0,0
JP Agnew,England,0,3,3,126,120,3,3/38,40.0,5.71,42.0,0,0
CR Amini,Papua New Guinea,0,2,2,108,79,3,2/33,26.33,4.38,36.0,0,0
HAG Anthony,West Indies,0,3,3,156,143,3,2/47,47.66,5.5,52.0,0,0
Asghar Afghan,Afganisthan,10,111,7,139,91,3,1/1,30.33,3.92,46.3,0,0
AM Bacher,South Africa,8,13,3,108,64,3,2/36,21.33,3.55,36.0,0,0
HK Badani,India,4,40,9,183,149,3,1/7,49.66,4.88,61.0,0,0
PJ Bakker,NL,0,5,5,258,215,3,2/51,71.66,5.0,86.0,0,0
RL Bhudia,KENYA,1,5,5,180,151,3,2/42,50.33,5.03,60.0,0,0
Bhupinder Singh snr,India,0,2,2,102,78,3,3/34,26.0,4.58,34.0,0,0
RJ Bright,Australia,12,11,10,462,350,3,1/28,116.66,4.54,154.0,0,0
AJ Burger,NAM,0,6,5,96,104,3,1/18,34.66,6.5,32.0,0,0
DK Butler,West Indies,1,5,5,246,188,3,1/25,62.66,4.58,82.0,0,0
SJ Cameron,SCOT,0,2,2,109,123,3,2/64,41.0,6.77,36.3,0,0
PE Cantrell,NL,0,5,5,186,170,3,1/18,56.66,5.48,62.0,0,0
BS Chandrasekhar,India,0,1,1,56,36,3,3/36,12.0,3.85,18.6,0,0
U Chatterjee,India,0,3,3,161,117,3,2/35,39.0,4.36,53.6,0,0
WM Clark,Australia,0,2,2,100,61,3,2/39,20.33,3.66,33.3,0,0
LA Dawson,England,2,3,2,84,96,3,2/70,32.0,6.85,28.0,0,0
NA de Groot,CAN,0,6,3,81,88,3,2/45,29.33,6.51,27.0,0,0
RL Dias,Sri Lanka,8,58,6,56,70,3,3/25,23.33,7.5,18.6,0,0
BL D'Oliveira,England,1,4,4,204,140,3,1/19,46.66,4.11,68.0,0,0
KG Duers,Zimbabwe,0,6,6,300,256,3,1/17,85.33,5.12,100.0,0,0
Ehsanul Haque,Bangladesh,1,6,3,141,113,3,2/34,37.66,4.8,47.0,0,0
Fawad Ahmed,Australia,0,3,3,144,145,3,1/39,48.33,6.04,48.0,0,0
Fayyaz Butt,OMAN,0,5,5,198,165,3,2/28,55.0,5.0,66.0,0,0
IS Gallage,Sri Lanka,2,3,3,144,115,3,2/42,38.33,4.79,48.0,0,0
JC Gamage,Sri Lanka,0,4,4,132,104,3,2/17,34.66,4.72,44.0,0,0
B Geeves,Australia,1,2,2,90,78,3,2/11,26.0,5.2,30.0,0,0
RS Ghai,India,2,6,6,275,260,3,1/38,86.66,5.67,91.6,0,0
AP Grayson,England,1,2,2,90,60,3,3/40,20.0,4.0,30.0,0,0
