GD McGrath,Australia,0,2,2,8.0,0,79,5,3/31,15.8,9.87,9.6,0,0
MW Machan,SCOT,3,13,7,22.3,0,156,5,3/23,31.2,6.93,27.0,0,0
P Mishra,"",0,3,3,9.0,0,37,5,3/12,7.4,4.11,10.8,0,0
DJ Mitchell,New Zealand,0,9,5,9.1,0,89,5,2/27,17.8,9.7,11.0,0,0
Mosaddek Hossain,Bangladesh,3,14,12,21.4,0,160,5,2/21,32.0,7.38,26.0,0,0
Muhammad Nadeem,Saudi,0,5,2,5.0,0,49,5,3/16,9.8,9.8,6.0,0,0
Muhammad Saleem,"",0,4,4,11.0,1,45,5,3/19,9.0,4.09,13.2,0,0
Muhammad Wafiq,MAL,0,4,4,16.0,1,114,5,3/10,22.8,7.12,19.2,0,0
DM Nakrani,UGA,0,4,4,12.0,0,93,5,2/29,18.6,7.75,14.4,0,0
W Nalisa,VAN,0,9,7,20.0,0,177,5,2/25,35.4,8.85,24.0,0,0
Naved-ul-Hasan,Pakisthan,4,4,4,14.1,0,101,5,3/19,20.2,7.12,17.0,0,0
RJ Nicol,New Zealand,3,21,13,20.3,0,167,5,2/20,33.4,8.14,24.6,0,0
PJ Ongondo,KENYA,1,8,8,26.0,1,177,5,2/18,35.4,6.8,31.2,0,0
MW Parkinson,England,0,2,2,6.0,0,61,5,4/47,12.2,10.16,7.2,1,0
MIA Patel,West Indies,0,3,3,12.0,0,83,5,3/25,16.6,6.91,14.4,0,0
NK Patel,South Africa,0,4,4,13.0,1,61,5,2/8,12.2,4.69,15.6,0,0
SS Pathirana,Sri Lanka,1,5,5,15.5,0,119,5,2/23,23.8,7.51,19.0,0,0
K Pierre,West Indies,1,8,8,23.0,0,203,5,2/44,40.6,8.82,27.6,0,0
J Rasu,VAN,0,13,2,3.5,0,44,5,5/36,8.8,11.47,4.6,0,1
DMW Rawlins,Bermuda,0,11,11,37.0,0,285,5,2/22,57.0,7.7,44.4,0,0
Raza Iqbal,NOR,0,5,4,13.0,0,85,5,2/20,17.0,6.53,15.6,0,0
LH Rodrigues,"",0,4,4,13.0,1,61,5,3/15,12.2,4.69,15.6,0,0
HAM Shah,DEN,0,9,4,10.0,0,86,5,4/23,17.2,8.6,12.0,1,0
KD Shah,HKG,5,26,9,24.0,1,190,5,2/31,38.0,7.91,28.8,0,0
V Shankar,India,1,9,6,21.0,0,191,5,2/32,38.2,9.09,25.2,0,0
Sharafuddin Ashraf,Afganisthan,4,8,8,25.0,1,201,5,3/27,40.2,8.04,30.0,0,0
Sohail Khan,Pakisthan,9,5,5,15.0,0,123,5,2/13,24.6,8.2,18.0,0,0
ACF Stokes,GUE,0,7,7,23.2,0,152,5,2/26,30.4,6.51,28.0,0,0
Tauqeer Hussain,ESP,0,4,4,9.3,0,48,5,2/12,9.6,5.05,11.4,0,0
RML Taylor,SCOT,3,9,9,25.0,1,196,5,3/17,39.2,7.84,30.0,0,0
RJW Topley,England,1,6,6,17.1,0,173,5,3/24,34.6,10.07,20.6,0,0
Usama Master,West Indies,0,6,5,13.1,0,106,5,2/24,21.2,8.05,15.8,0,0
LV van Beek,NL,2,8,7,17.0,0,160,5,3/9,32.0,9.41,20.4,0,0
W Viraliliu,VAN,0,10,9,20.2,0,164,5,3/19,32.8,8.06,24.4,0,0
S Waqas Ahmed,NOR,0,5,4,10.0,0,83,5,2/24,16.6,8.3,12.0,0,0
AA Westphal,Mex,0,5,5,19.0,0,65,5,2/10,13.0,3.42,22.8,0,0
BTJ Wheal,SCOT,1,5,5,17.2,0,143,5,3/20,28.6,8.25,20.8,0,0
Yamin Ahmadzai,Afganisthan,0,2,2,7.1,0,65,5,3/34,13.0,9.06,8.6,0,0
Yasar Haroon,"",0,4,4,13.0,1,72,5,2/18,14.4,5.53,15.6,0,0
Yasir Ali,ESP,0,9,5,9.5,0,52,5,2/11,10.4,5.28,11.8,0,0
Abul Hasan,Bangladesh,6,5,5,14.0,0,148,4,2/33,37.0,10.57,21.0,0,0
Abu Jayed,Bangladesh,0,3,3,11.0,0,106,4,2/27,26.5,9.63,16.5,0,0
Afif Hossain,Bangladesh,1,8,5,10.0,1,79,4,2/9,19.75,7.9,15.0,0,0
SA Ahmad,DEN,0,5,3,9.0,1,40,4,3/9,10.0,4.44,13.5,0,0
D Ajekun,NGA,0,6,6,11.1,0,76,4,1/5,19.0,6.8,16.7,0,0
DI Allan,KENYA,1,10,7,9.2,0,82,4,2/8,20.5,8.78,14.0,0,0
MA Aponso,Sri Lanka,0,3,3,10.0,0,79,4,2/29,19.75,7.9,15.0,0,0
Arslan Ahmed,"",0,3,3,9.0,1,40,4,3/15,10.0,4.44,13.5,0,0
Ashiqullah Said,Belg,0,3,3,11.0,0,82,4,2/34,20.5,7.45,16.5,0,0
A Aspiotis,"",0,3,3,11.0,0,71,4,2/24,17.75,6.45,16.5,0,0
Asrar Ahmed,"",0,3,3,10.0,2,46,4,2/4,11.5,4.6,15.0,0,0
NJ Astle,New Zealand,1,4,2,6.5,0,50,4,3/20,12.5,7.31,10.2,0,0
R Avery,"",0,4,4,11.0,0,66,4,2/13,16.5,6.0,16.5,0,0
JD Baker,Samoa,0,4,4,13.0,0,107,4,2/32,26.75,8.23,19.5,0,0
HMCM Bandara,Sri Lanka,3,4,4,14.0,0,96,4,3/32,24.0,6.85,21.0,0,0
HH Banner,Blz,0,3,3,12.0,1,67,4,2/18,16.75,5.58,18.0,0,0
MD Bates,New Zealand,0,3,3,11.0,0,107,4,3/31,26.75,9.72,16.5,0,0
S Bau,Papua New Guinea,3,23,10,14.0,0,79,4,2/4,19.75,5.64,21.0,0,0
TS Braat,NL,0,3,3,10.0,0,70,4,3/26,17.5,7.0,15.0,0,0
GB Brent,Zimbabwe,1,3,3,11.0,0,93,4,2/19,23.25,8.45,16.5,0,0
J Bulele,Moz,0,7,5,14.2,0,107,4,2/30,26.75,7.46,21.5,0,0
DE Burgess,Samoa,0,4,3,8.3,0,86,4,3/47,21.5,10.11,12.7,0,0
PP Chawla,India,2,7,7,23.0,1,151,4,2/13,37.75,6.56,34.5,0,0
MD Dai,Papua New Guinea,2,9,9,25.0,0,157,4,2/13,39.25,6.28,37.5,0,0
I Danladi,NGA,0,3,3,9.0,0,52,4,2/10,13.0,5.77,13.5,0,0
K Dasan,"",0,3,2,8.0,0,52,4,3/23,13.0,6.5,12.0,0,0
JM Davison,CAN,2,5,5,18.0,0,91,4,2/19,22.75,5.05,27.0,0,0
RR Emrit,West Indies,0,4,4,16.0,0,156,4,1/24,39.0,9.75,24.0,0,0
S Goustis,"",0,3,3,9.0,1,42,4,2/28,10.5,4.66,13.5,0,0
Jandu Hamoud,KUW,0,6,6,16.0,0,112,4,2/25,28.0,7.0,24.0,0,0
RJ Harris,Australia,0,3,3,11.4,1,95,4,2/27,23.75,8.14,17.5,0,0
MC Henriques,Australia,8,11,7,17.0,0,158,4,2/35,39.5,9.29,25.5,0,0
MG Hunter,GIBR,0,4,4,11.3,0,63,4,2/22,15.75,5.47,17.2,0,0
Hussain Talat,Pakisthan,1,14,6,6.0,0,54,4,2/12,13.5,9.0,9.0,0,0
AF Ifill,Caym,0,6,6,18.3,1,151,4,1/7,37.75,8.16,27.7,0,0
Imran Bulbulia,PNM,0,3,3,10.0,0,59,4,2/20,14.75,5.9,15.0,0,0
RK Inampud,Mex,0,3,3,12.0,0,68,4,2/29,17.0,5.66,18.0,0,0
DF Jacobs,THAI,0,4,2,5.0,0,26,4,4/13,6.5,5.2,7.5,1,0
Joginder Sharma,India,0,4,4,14.3,0,138,4,2/20,34.5,9.51,21.7,0,0
MO Jones,Bermuda,0,8,7,15.0,0,116,4,2/26,29.0,7.73,22.5,0,0
MBS Jonkman,NL,0,3,3,8.0,0,47,4,2/21,11.75,5.87,12.0,0,0
S Kaul,India,1,3,3,9.4,0,84,4,2/35,21.0,8.68,14.5,0,0
S Kizilkaya,TKY,0,4,4,9.0,0,74,4,2/9,18.5,8.22,13.5,0,0
V Kohli,India,9,75,12,24.2,0,198,4,1/13,49.5,8.13,36.5,0,0
A Krishna,SGP,0,4,4,12.0,0,121,4,3/27,30.25,10.08,18.0,0,0
GA Lamb,Zimbabwe,0,5,5,12.1,0,80,4,2/14,20.0,6.57,18.2,0,0
A Lark,Aut,0,5,4,10.5,0,55,4,3/20,13.75,5.07,16.2,0,0
E Leie,South Africa,0,2,2,6.0,0,48,4,3/16,12.0,8.0,9.0,0,0
J Lewis,England,2,2,2,7.0,0,55,4,4/24,13.75,7.85,10.5,1,0
ML Lewis,Australia,0,2,2,7.3,0,49,4,2/18,12.25,6.53,11.2,0,0
T Lungameni,NAM,0,6,6,16.0,1,88,4,2/16,22.0,5.5,24.0,0,0
CJ McKay,Australia,3,6,6,22.4,1,183,4,2/24,45.75,8.07,34.0,0,0
CS MacLeod,SCOT,10,49,11,23.0,0,174,4,2/17,43.5,7.56,34.5,0,0
SW Masakadza,Zimbabwe,3,7,7,19.3,0,211,4,2/39,52.75,10.82,29.2,0,0
GE Mathurin,West Indies,1,3,3,10.0,0,65,4,3/9,16.25,6.5,15.0,0,0
Mehidy Hasan Miraz,Bangladesh,1,13,13,36.0,0,330,4,2/31,82.5,9.16,54.0,0,0
K Mendon,CZK-R,0,6,5,8.4,0,78,4,3/19,19.5,9.0,13.0,0,0
Mohammad Ahsan,KUW,0,6,6,20.0,0,192,4,2/31,48.0,9.6,30.0,0,0
Mohammad Kashif,NL,0,3,3,7.0,0,55,4,2/28,13.75,7.85,10.5,0,0
PL Mommsen,SCOT,4,24,7,23.0,0,164,4,1/23,41.0,7.13,34.5,0,0
JK Mukhiya,NEPAL,1,4,4,10.0,0,56,4,3/18,14.0,5.6,15.0,0,0
C Munro,New Zealand,7,60,12,19.4,0,186,4,1/12,46.5,9.45,29.5,0,0
N M'shangwe,Zimbabwe,1,5,5,16.0,0,142,4,2/33,35.5,8.87,24.0,0,0
Najjam Shahzad,PORT,0,4,4,12.2,0,65,4,2/16,16.25,5.27,18.5,0,0
Nawroz Mangal,Afganisthan,7,32,6,10.0,0,80,4,3/23,20.0,8.0,15.0,0,0
Nazril Rahman,MAL,0,7,7,17.0,0,166,4,2/28,41.5,9.76,25.5,0,0
SN Netravalkar,South Africa,0,8,8,22.4,0,161,4,2/28,40.25,7.1,34.0,0,0
JO Ngoche,KENYA,1,7,7,24.0,0,140,4,2/31,35.0,5.83,36.0,0,0
Nizakat Khan,HKG,5,34,5,14.0,0,83,4,3/19,20.75,5.92,21.0,0,0
AA Noffke,Australia,1,2,2,7.3,1,41,4,3/18,10.25,5.46,11.2,0,0
GM Ntambalika,West Indies,0,3,3,9.0,0,56,4,2/13,14.0,6.22,13.5,0,0
LN Onyango,KENYA,3,5,5,13.0,0,128,4,2/17,32.0,9.84,19.5,0,0
MM Patel,India,0,3,3,10.0,0,86,4,2/25,21.5,8.6,15.0,0,0
RR Patel,KENYA,11,30,7,15.0,0,104,4,2/19,26.0,6.93,22.5,0,0
VD Philander,South Africa,0,7,6,13.5,0,114,4,2/23,28.5,8.24,20.7,0,0
S Pillai,CRC,0,3,3,8.4,0,56,4,3/14,14.0,6.46,13.0,0,0
EB Ringera,KENYA,0,1,1,4.0,0,18,4,4/18,4.5,4.5,6.0,1,0
S Rossi,Arg,0,5,3,6.5,2,21,4,2/15,5.25,3.07,10.2,0,0
Sahir Naqash,GER,0,7,5,9.0,0,52,4,2/3,13.0,5.77,13.5,0,0
O Sam Arthur,CRC,0,3,3,9.0,0,76,4,2/21,19.0,8.44,13.5,0,0
MM Sarwar,KUW,0,5,4,10.4,0,99,4,2/13,24.75,9.28,16.0,0,0
A Sathya,Mex,0,3,3,11.3,0,76,4,2/32,19.0,6.6,17.2,0,0
CP Schofield,England,0,4,4,12.5,0,92,4,2/15,23.0,7.16,19.2,0,0
L Shafeeg,Mald,0,3,3,11.0,0,76,4,3/33,19.0,6.9,16.5,0,0
Shahadat Hossain,Bangladesh,7,6,6,20.0,0,198,4,2/22,49.5,9.9,30.0,0,0
NK Shetty,Mex,0,2,2,8.0,0,42,4,3/17,10.5,5.25,12.0,0,0
L Sipamla,South Africa,0,5,5,15.4,0,131,4,2/22,32.75,8.36,23.5,0,0
Sohag Gazi,Bangladesh,3,10,10,35.0,1,299,4,1/28,74.75,8.54,52.5,0,0
DC Stovell,Bermuda,0,6,6,17.2,0,126,4,2/21,31.5,7.26,26.0,0,0
AO Suji,KENYA,3,8,6,16.1,1,116,4,2/23,29.0,7.17,24.2,0,0
Syed Aziz,MAL,0,14,8,24.5,0,187,4,2/33,46.75,7.53,37.2,0,0
Syed Rasel,Bangladesh,1,8,8,29.0,2,202,4,1/10,50.5,6.96,43.5,0,0
A Uniyal,Chile,0,3,3,9.0,1,59,4,3/17,14.75,6.55,13.5,0,0
Usman Ali,Saudi,0,5,5,19.0,0,130,4,1/21,32.5,6.84,28.5,0,0
TCW Veillard,GUE,0,4,4,16.0,0,93,4,1/15,23.25,5.81,24.0,0,0
BV Vitori,Zimbabwe,4,11,11,39.4,0,323,4,1/24,80.75,8.14,59.5,0,0
Waqas Barkat,HKG,5,22,10,21.2,0,152,4,2/13,38.0,7.12,32.0,0,0
SMK Waththage,CZK-R,0,5,5,12.0,3,66,4,3/4,16.5,5.5,18.0,0,0
K Weeraratne,Sri Lanka,1,5,5,15.0,0,126,4,4/19,31.5,8.4,22.5,1,0
CM Wright,SCOT,2,3,2,5.0,0,49,4,3/29,12.25,9.8,7.5,0,0
SA Abbott,Australia,5,4,4,10.0,0,61,3,2/14,20.33,6.1,20.0,0,0
AS Abioye,NGA,0,5,4,10.0,0,87,3,2/26,29.0,8.7,20.0,0,0
AR Adams,New Zealand,1,4,4,12.5,0,105,3,2/20,35.0,8.18,25.6,0,0
AB Agarkar,India,1,4,3,10.3,1,85,3,2/10,28.33,8.09,21.0,0,0
A Ahmadhel,"",0,3,3,10.0,0,75,3,2/16,25.0,7.5,20.0,0,0
S Appu,MALTA,0,4,4,9.0,0,74,3,1/21,24.66,8.22,18.0,0,0
MNM Aslam,KUW,0,6,5,14.0,0,85,3,1/13,28.33,6.07,28.0,0,0
TD Astle,New Zealand,3,3,3,8.0,0,69,3,3/28,23.0,8.62,16.0,0,0
V Ateak,Ghana,0,4,3,11.0,0,94,3,2/36,31.33,8.54,22.0,0,0
MS Aulakh,CAN,1,3,3,9.0,0,82,3,2/40,27.33,9.11,18.0,0,0
G Bakiweyem,Ghana,0,3,3,10.0,0,62,3,2/15,20.66,6.2,20.0,0,0
S Bantzas,"",0,1,1,3.0,0,12,3,3/12,4.0,4.0,6.0,0,0
F Behardien,South Africa,6,38,3,5.0,0,27,3,2/15,9.0,5.4,10.0,0,0
P Bhart,NOR,0,5,4,12.0,1,68,3,2/29,22.66,5.66,24.0,0,0
PRP Boissevain,NL,0,4,4,16.0,0,116,3,1/19,38.66,7.25,32.0,0,0
SM Boland,Australia,0,3,3,11.0,0,90,3,3/26,30.0,8.18,22.0,0,0
PR Brown,England,0,4,4,13.0,0,128,3,1/29,42.66,9.84,26.0,0,0
P Buccimazza,PORT,0,4,4,13.0,0,86,3,2/18,28.66,6.61,26.0,0,0
N Buckle,GUE,0,3,3,10.0,0,76,3,3/26,25.33,7.6,20.0,0,0
CG Burnett,SCOT,0,1,1,4.0,0,18,3,3/18,6.0,4.5,8.0,0,0
HL Carlyon,JER,0,9,3,6.0,0,42,3,3/15,14.0,7.0,12.0,0,0
MS Chapman,New Zealand,4,24,4,10.0,0,77,3,1/10,25.66,7.7,20.0,0,0
M Chauhan,Fin,0,2,2,8.0,1,38,3,2/16,12.66,4.75,16.0,0,0
TLW Cooper,NL,4,18,9,17.0,0,132,3,2/18,44.0,7.76,34.0,0,0
M Cope,LUX,0,2,2,5.0,0,61,3,2/23,20.33,12.2,10.0,0,0
BCJ Cutting,Australia,4,7,7,21.0,0,215,3,1/18,71.66,10.23,42.0,0,0
TH David,SGP,0,12,9,22.2,0,202,3,1/18,67.33,9.04,44.6,0,0
NS Dhaliwal,CAN,0,12,5,8.0,0,43,3,1/11,14.33,5.37,16.0,0,0
SDJJ Dima,Moz,0,4,2,5.0,0,57,3,3/41,19.0,11.4,10.0,0,0
S Dube,India,0,6,6,12.3,0,114,3,3/30,38.0,9.12,25.0,0,0
RMS Eranga,Sri Lanka,1,3,3,11.0,0,90,3,2/30,30.0,8.18,22.0,0,0
L Evile,Samoa,0,4,4,12.0,1,67,3,1/0,22.33,5.58,24.0,0,0
Farhan Ahmed,UAE,0,3,3,9.0,0,66,3,2/28,22.0,7.33,18.0,0,0
Fawad Ahmed,Australia,0,2,2,8.0,0,68,3,3/25,22.66,8.5,16.0,0,0
B Fernando,Sri Lanka,0,2,2,7.2,0,71,3,2/33,23.66,9.68,14.6,0,0
P Florin,ROM,0,4,2,1.4,0,10,3,2/3,3.33,6.0,3.3,0,0
BC Fortuin,South Africa,0,2,2,7.0,0,51,3,2/19,17.0,7.28,14.0,0,0
ST Gabriel,West Indies,0,2,2,7.0,0,56,3,3/44,18.66,8.0,14.0,0,0
CJ Gannon,South Africa,0,4,3,9.0,0,67,3,2/21,22.33,7.44,18.0,0,0
D Gough,England,1,2,2,6.5,0,49,3,3/16,16.33,7.17,13.6,0,0
TGJ Gruijters,NL,1,8,5,12.0,0,74,3,1/5,24.66,6.16,24.0,0,0
HF Gurney,England,0,2,2,8.0,0,55,3,2/26,18.33,6.87,16.0,0,0
AJ Hall,South Africa,0,2,2,8.0,0,60,3,3/22,20.0,7.5,16.0,0,0
SM Harwood,Australia,2,3,3,12.0,0,113,3,2/21,37.66,9.41,24.0,0,0
Hayatullah Niazi,NOR,0,4,4,10.0,0,81,3,1/19,27.0,8.1,20.0,0,0
J Hill,PHI,0,4,2,6.0,0,50,3,2/27,16.66,8.33,12.0,0,0
J Hirschi,MALTA,0,4,4,11.0,0,96,3,2/18,32.0,8.72,22.0,0,0
Z Hoque,THAI,0,3,3,12.0,0,51,3,1/13,17.0,4.25,24.0,0,0
JJ Huo,Moz,0,7,3,10.0,0,56,3,3/14,18.66,5.6,20.0,0,0
Ijaz Hussain,ROM,0,3,3,9.5,0,89,3,2/19,29.66,9.05,19.6,0,0
D Jakiel,Zimbabwe,0,2,2,7.0,0,44,3,2/27,14.66,6.28,14.0,0,0
GSNFG Jayasuriya,Sri Lanka,4,16,10,21.5,0,202,3,1/11,67.33,9.25,43.6,0,0
Kaleemullah,OMAN,2,6,6,19.0,1,132,3,2/23,44.0,6.94,38.0,0,0
Kaleem Shah,Moz,0,7,6,17.0,0,130,3,2/24,43.33,7.64,34.0,0,0
E Katchay,CAN,0,4,4,10.0,0,71,3,1/18,23.66,7.1,20.0,0,0
SKW Kelly,Bermuda,0,3,3,7.0,0,50,3,2/18,16.66,7.14,14.0,0,0
P Kerai,KENYA,0,6,5,11.0,0,82,3,3/15,27.33,7.45,22.0,0,0
J Kila,Papua New Guinea,0,12,9,17.0,0,99,3,1/5,33.0,5.82,34.0,0,0
AC Kose,TKY,0,4,2,8.0,0,116,3,2/62,38.66,14.5,16.0,0,0
DS Kulkarni,India,0,2,2,8.0,0,55,3,2/23,18.33,6.87,16.0,0,0
CBRLS Kumara,Sri Lanka,0,3,3,12.0,0,97,3,2/24,32.33,8.08,24.0,0,0
UKPW Kumaranayaka,KUW,0,3,3,12.0,0,102,3,2/26,34.0,8.5,24.0,0,0
NCK Liyanage,MAL,0,6,5,14.0,0,100,3,1/19,33.33,7.14,28.0,0,0
DL Maddy,England,0,4,2,3.0,0,26,3,2/6,8.66,8.66,6.0,0,0
S Mahmood,England,0,3,3,10.0,0,115,3,1/20,38.33,11.5,20.0,0,0
SI Mahmood,England,3,4,4,14.0,0,155,3,1/31,51.66,11.07,28.0,0,0
MSS Mandy,Chile,0,4,3,8.0,0,43,3,2/19,14.33,5.37,16.0,0,0
Mansoor Amjad,Pakisthan,0,1,1,1.0,0,3,3,3/3,1.0,3.0,2.0,0,0
TS Mills,England,2,5,5,19.0,1,129,3,1/27,43.0,6.78,38.0,0,0
T Mishra,KENYA,6,15,2,5.0,0,33,3,3/25,11.0,6.6,10.0,0,0
K Modise,Botsw,0,3,2,5.0,0,41,3,3/18,13.66,8.2,10.0,0,0
Mohammad Ghazanfar,HKG,0,5,5,14.0,0,85,3,2/11,28.33,6.07,28.0,0,0
Mohammad Hasnain,Pakisthan,0,4,4,16.0,0,137,3,3/37,45.66,8.56,32.0,0,0
Mohammed Siraj,India,1,3,3,12.0,0,148,3,1/45,49.33,12.33,24.0,0,0
Musa Shaheen,DEN,0,1,1,2.2,0,11,3,3/11,3.66,4.71,4.6,0,0
Naeem Islam,Bangladesh,5,10,6,15.0,0,122,3,2/32,40.66,8.13,30.0,0,0
A Nathwani,Aut,0,5,4,10.0,0,79,3,1/9,26.33,7.9,20.0,0,0
MP O'Dowd,NL,4,36,9,12.4,0,119,3,1/7,39.66,9.39,25.3,0,0
HC Overdijk,NL,1,4,3,8.0,0,72,3,2/23,24.0,9.0,16.0,0,0
SD Parry,England,1,5,5,16.0,0,138,3,2/33,46.0,8.62,32.0,0,0
JL Pattinson,Australia,1,4,4,13.0,0,104,3,2/17,34.66,8.0,26.0,0,0
MDK Perera,Sri Lanka,0,3,3,10.0,0,72,3,3/26,24.0,7.2,20.0,0,0
J Perman,ESP,0,2,2,8.0,0,41,3,2/18,13.66,5.12,16.0,0,0
R Pisal,ROM,0,1,1,3.0,0,4,3,3/4,1.33,1.33,6.0,0,0
D Pretorius,South Africa,2,6,6,14.0,0,116,3,1/12,38.66,8.28,28.0,0,0
P Raho,Papua New Guinea,0,2,2,3.0,0,20,3,3/11,6.66,6.66,6.0,0,0
Raja Adeel,ESP,0,3,3,11.0,0,36,3,2/15,12.0,3.27,22.0,0,0
RJ Ranpura,OMAN,1,3,2,6.0,0,32,3,2/17,10.66,5.33,12.0,0,0
KB Ratilal,PNM,0,3,3,12.0,0,61,3,2/18,20.33,5.08,24.0,0,0
WJR Robertson,JER,0,6,6,18.1,1,101,3,1/7,33.66,5.55,36.3,0,0
M Sert,TKY,0,4,4,10.0,0,93,3,2/38,31.0,9.3,20.0,0,0
A Shahzad,England,1,3,3,11.0,0,97,3,2/38,32.33,8.81,22.0,0,0
R Sharma,India,0,2,2,7.2,0,56,3,2/29,18.66,7.63,14.6,0,0
Shiraz Khan,KUW,0,6,6,20.0,0,140,3,2/35,46.66,7.0,40.0,0,0
Shoaib Ali,Saudi,0,5,5,15.3,0,129,3,2/25,43.0,8.32,31.0,0,0
DJM Short,Australia,1,20,9,19.0,0,151,3,1/13,50.33,7.94,38.0,0,0
PM Siddle,Australia,1,2,2,8.0,0,58,3,2/24,19.33,7.25,16.0,0,0
Sikander Zulfiqar,NL,3,11,7,10.0,0,79,3,1/9,26.33,7.9,20.0,0,0
KM Silva,"",0,3,2,3.0,0,18,3,2/1,6.0,6.0,6.0,0,0
M Simpson-Parker,Aut,0,3,3,5.0,0,40,3,2/6,13.33,8.0,10.0,0,0
S Singh,PHI,0,4,4,11.0,0,110,3,3/32,36.66,10.0,22.0,0,0
DC Smith,PHI,0,4,4,11.0,0,89,3,1/8,29.66,8.09,22.0,0,0
A Srivastav,Chile,0,4,3,8.0,0,73,3,2/28,24.33,9.12,16.0,0,0
H Ssenyondo,UGA,0,4,3,10.0,0,48,3,3/14,16.0,4.8,20.0,0,0
JH Stander,SCOT,3,11,7,13.3,0,156,3,2/24,52.0,11.55,27.0,0,0
Suhail Sadiq,LUX,0,2,2,6.0,0,45,3,2/13,15.0,7.5,12.0,0,0
Syazrul Idrus,MAL,0,2,2,7.0,0,64,3,2/31,21.33,9.14,14.0,0,0
Tahir Dar,BAH,0,4,4,14.0,0,128,3,2/31,42.66,9.14,28.0,0,0
Tanveer Ahmed,HKG,1,5,5,13.3,0,116,3,2/29,38.66,8.59,27.0,0,0
SR Taylor,South Africa,0,8,5,13.0,1,70,3,2/10,23.33,5.38,26.0,0,0
AC Thomas,South Africa,0,1,1,4.0,0,25,3,3/25,8.33,6.25,8.0,0,0
SF Tiai,Samoa,0,4,4,11.0,0,82,3,2/16,27.33,7.45,22.0,0,0
BM Tickner,New Zealand,0,3,3,12.0,0,109,3,2/25,36.33,9.08,24.0,0,0
DR Tuffey,New Zealand,5,3,3,10.0,0,93,3,2/16,31.0,9.3,20.0,0,0
AJ Turner,Australia,2,11,3,6.0,0,42,3,2/12,14.0,7.0,12.0,0,0
MB van Schelven,NL,0,2,2,7.0,0,30,3,2/22,10.0,4.28,14.0,0,0
Vichanath Singh,THAI,0,4,4,16.0,1,90,3,1/15,30.0,5.62,32.0,0,0
Virandeep Singh,MAL,0,12,8,17.2,0,135,3,2/15,45.0,7.78,34.6,0,0
RR Watson,SCOT,3,10,5,10.0,0,92,3,1/4,30.66,9.2,20.0,0,0
RM West,Ireland,0,5,5,19.0,0,142,3,1/23,47.33,7.47,38.0,0,0
SG Whittingham,SCOT,0,3,3,10.0,0,79,3,2/33,26.33,7.9,20.0,0,0
S Wickramasekara,CZK-R,0,5,5,15.3,1,93,3,2/2,31.0,6.0,31.0,0,0
Younis Khan,Pakisthan,4,25,1,3.4,0,18,3,3/18,6.0,4.9,7.3,0,0
Zahid Hussain,CAN,0,3,3,9.3,0,47,3,3/16,15.66,4.94,19.0,0,0
Zaki Ul Hassan,Belg,0,3,3,9.0,0,56,3,1/12,18.66,6.22,18.0,0,0
C Zavoiu,ROM,0,3,1,1.0,0,4,3,3/4,1.33,4.0,2.0,0,0
Ziaur Rahman,Bangladesh,2,14,7,12.3,0,127,3,1/16,42.33,10.16,25.0,0,0
Zulqarnain Haider,ESP,0,5,5,13.0,0,60,3,1/7,20.0,4.61,26.0,0,0
Aamer Yamin,Pakisthan,3,2,2,6.0,0,37,2,1/12,18.5,6.16,18.0,0,0
Aaron Jones,South Africa,0,8,3,7.0,0,28,2,1/6,14.0,4.0,21.0,0,0
YA Abdulla,South Africa,0,2,2,7.0,0,44,2,1/16,22.0,6.28,21.0,0,0
AG Achar,SGP,0,3,3,6.0,0,44,2,1/9,22.0,7.33,18.0,0,0
Ahmed Hassan,Mald,0,11,5,7.3,0,81,2,1/8,40.5,10.8,22.5,0,0
Ali Naqi,PORT,0,4,4,10.0,0,65,2,2/20,32.5,6.5,30.0,0,0
Alok Kapali,Bangladesh,4,7,2,5.0,0,35,2,2/12,17.5,7.0,15.0,0,0
Anique Uddin,DEN,0,6,2,2.3,0,14,2,2/12,7.0,5.6,7.5,0,0
DNA Ankrah,Ghana,0,4,4,12.0,1,85,2,1/21,42.5,7.08,36.0,0,0
Apon Mustafizur,Serb,0,2,1,3.0,0,30,2,2/30,15.0,10.0,9.0,0,0
Aqib Ilyas,OMAN,4,22,4,9.0,0,59,2,1/9,29.5,6.55,27.0,0,0
S Arachchige,ITA,0,4,4,6.0,0,42,2,2/15,21.0,7.0,18.0,0,0
JC Archer,England,0,1,1,4.0,0,29,2,2/29,14.5,7.25,12.0,0,0
Ashfaq Ahmed,UAE,1,12,2,6.0,0,34,2,1/14,17.0,5.66,18.0,0,0
Atif Kamal,LUX,0,4,4,14.0,0,90,2,2/5,45.0,6.42,42.0,0,0
Aziz Mohammad,Belg,0,3,3,12.0,0,84,2,1/18,42.0,7.0,36.0,0,0
MO Bacarese,GIBR,0,3,3,12.0,0,51,2,1/15,25.5,4.25,36.0,0,0
LS Baker,West Indies,1,3,3,8.0,0,58,2,1/12,29.0,7.25,24.0,0,0
JT Ball,England,0,2,2,7.0,0,83,2,1/39,41.5,11.85,21.0,0,0
GG Banner,Blz,0,3,1,3.3,0,10,2,2/10,5.0,2.85,10.5,0,0
W Barresi,NL,7,42,3,5.4,0,49,2,1/3,24.5,8.64,17.0,0,0
RJ Campbell,HKG,0,3,3,10.0,0,68,2,2/28,34.0,6.8,30.0,0,0
