AC Agar,Australia,3,21,7,1,82,29,13.66,79,103.79,0,0,0,6,3
FA Cossa,Moz,0,6,6,2,82,19,20.5,90,91.11,0,0,0,6,4
AS Hansra,CAN,1,8,8,2,82,30,13.66,85,96.47,0,0,0,4,3
AK Mohan,Fin,0,5,5,0,82,41,16.4,72,113.88,0,0,1,9,1
Muhammad Awais,"",0,3,3,2,82,42,82.0,59,138.98,0,0,0,12,1
TD Paine,Australia,8,12,9,1,82,25,10.25,77,106.49,0,0,2,7,3
Shaikh Ashraf,Peru,0,4,4,0,82,38,20.5,67,122.38,0,0,0,8,3
RM Siri,Arg,0,4,4,1,82,49,27.33,80,102.5,0,0,1,6,1
Aaron Jones,South Africa,0,8,7,3,81,39,20.25,81,100.0,0,0,0,3,2
MO Jones,Bermuda,0,8,7,2,81,27,16.2,83,97.59,0,0,0,5,3
Ahsan Abbasi,HKG,0,6,6,0,80,18,13.33,87,91.95,0,0,0,7,2
DAP Darrell,Bermuda,0,11,10,1,80,30,8.88,95,84.21,0,0,1,1,5
Faizan Asif,UAE,1,6,6,0,80,28,13.33,64,125.0,0,0,0,9,3
Ijaz Hussain,ROM,0,3,3,0,80,40,26.66,76,105.26,0,0,0,7,6
RK Paudel,NEPAL,0,11,10,2,80,19,10.0,89,89.88,0,0,0,7,0
CP Rizwan,UAE,0,5,4,0,80,44,20.0,73,109.58,0,0,0,10,1
ZE Green,NAM,0,16,11,3,79,18,9.87,78,101.28,0,0,1,4,3
CD Barnwell,West Indies,2,6,6,2,78,34,19.5,62,125.8,0,0,1,4,4
Nurul Hasan,Bangladesh,1,9,8,4,78,30,19.5,63,123.8,0,0,1,9,0
GG Banner,Blz,0,3,3,1,77,47,38.5,65,118.46,0,0,0,1,8
Sandeep Goud,OMAN,0,12,7,3,77,31,19.25,72,106.94,0,0,0,3,3
Shahid Wasif,HKG,3,9,8,3,77,40,15.4,66,116.66,0,0,1,3,1
SA Wijeyeratne,CAN,0,2,2,0,77,56,38.5,51,150.98,0,1,0,12,0
T Bavuma,South Africa,0,2,2,1,76,49,76.0,66,115.15,0,0,0,5,2
A Flintoff,England,2,7,7,1,76,31,12.66,60,126.66,0,0,1,7,2
DR Hooper,GUE,0,9,8,3,76,19,15.2,91,83.51,0,0,1,3,1
Imran Farhat,Pakisthan,1,7,7,0,76,19,10.85,70,108.57,0,0,1,14,0
Irfan Ahmed,HKG,1,8,8,0,76,34,9.5,83,91.56,0,0,2,4,6
HB Kayondo,UGA,0,3,3,0,76,31,25.33,69,110.14,0,0,0,2,4
NFI McCallum,SCOT,3,11,7,0,76,38,10.85,85,89.41,0,0,3,7,1
S Matsikenyeri,Zimbabwe,6,10,10,0,76,32,7.6,82,92.68,0,0,2,6,3
Rizwan Mahmood,DEN,0,5,4,0,76,37,19.0,61,124.59,0,0,0,3,3
VS Solanki,England,2,3,3,0,76,43,25.33,61,124.59,0,0,0,10,1
NR Kirton,CAN,0,5,5,2,75,37,25.0,83,90.36,0,0,0,4,1
NJ Astle,New Zealand,1,4,4,1,74,40,24.66,67,110.44,0,0,0,7,2
Hirenkumar Patel,Chile,0,4,4,0,74,22,18.5,82,90.24,0,0,0,9,1
S Hirugade,Mex,0,6,6,0,74,35,12.33,86,86.04,0,0,1,8,2
KO Otieno,KENYA,0,4,4,0,74,40,18.5,79,93.67,0,0,0,5,2
SI Runsewe,NGA,0,6,6,1,74,27,14.8,87,85.05,0,0,1,4,0
G Venkateswaran,LUX,0,3,3,1,74,59,37.0,58,127.58,0,1,0,10,1
J Vira,VAN,0,14,12,4,74,23,9.25,68,108.82,0,0,1,7,2
NT Broom,New Zealand,8,11,7,1,73,36,12.16,68,107.35,0,0,0,8,1
TS Fray,Bermuda,0,10,10,1,73,29,8.11,96,76.04,0,0,3,9,0
Khurram Khan,UAE,0,3,3,0,73,31,24.33,73,100.0,0,0,0,8,0
AR McBrine,Ireland,3,19,11,5,73,14,12.16,70,104.28,0,0,1,6,1
C Munoz-Mills,ESP,0,9,7,3,73,29,18.25,66,110.6,0,0,0,5,3
AM Oyede,NGA,0,8,8,1,73,39,10.42,104,70.19,0,0,2,5,1
AL Phehlukwayo,South Africa,2,23,11,5,73,27,12.16,66,110.6,0,0,3,10,1
AJ Strauss,England,4,4,4,0,73,33,18.25,64,114.06,0,0,1,9,0
RA Thomas,CAN,0,8,8,1,73,18,10.42,95,76.84,0,0,1,7,1
Farhad Reza,Bangladesh,8,13,9,0,72,19,8.0,88,81.81,0,0,1,4,2
Haroon Mughal,MALTA,0,4,4,0,72,31,18.0,65,110.76,0,0,0,6,1
Hassan Rasheed,Mald,0,8,7,0,72,22,10.28,100,72.0,0,0,0,4,1
A Pusthay,Fin,0,5,5,0,72,37,14.4,60,120.0,0,0,0,5,1
AS Wright,GUE,0,8,7,0,72,43,10.28,84,85.71,0,0,1,6,3
Sahir Naqash,GER,0,7,5,1,71,38,17.75,52,136.53,0,0,2,2,5
T Taylor,Caym,0,6,6,2,71,19,17.75,91,78.02,0,0,0,2,5
Abdul Hashmi,DEN,0,8,5,1,70,31,17.5,66,106.06,0,0,1,4,0
Awais Zia,Pakisthan,2,5,5,0,70,23,14.0,80,87.5,0,0,0,4,3
FF Mulivai,Samoa,0,4,4,0,70,48,17.5,37,189.18,0,0,1,2,8
Hafez Farooq,Peru,0,4,4,0,69,24,17.25,68,101.47,0,0,0,7,2
C Hauptfleisch,Caym,0,5,5,0,69,42,13.8,85,81.17,0,0,1,4,2
Ibrarul Haq,Saudi,0,5,4,0,69,49,17.25,47,146.8,0,0,1,6,4
SM Katich,Australia,1,3,2,0,69,39,34.5,47,146.8,0,0,0,8,2
TB Sole,SCOT,0,9,6,2,69,33,17.25,43,160.46,0,0,0,9,1
J Umanath,Mex,0,7,7,1,69,25,11.5,77,89.61,0,0,1,7,2
R Ankad,Mex,0,8,7,3,68,40,17.0,72,94.44,0,0,2,7,0
AG Cremer,Zimbabwe,10,29,19,6,68,17,5.23,102,66.66,0,0,2,2,0
Dawlat Zadran,Afganisthan,7,34,17,8,68,13,7.55,42,161.9,0,0,3,4,6
TM Dowlin,West Indies,1,2,2,1,68,37,68.0,69,98.55,0,0,0,8,0
R Escobar,Arg,0,5,4,1,68,28,22.66,76,89.47,0,0,0,6,1
AR Patel,India,3,11,7,3,68,20,17.0,54,125.92,0,0,0,3,3
Sikander Zulfiqar,NL,3,11,8,1,68,18,9.71,68,100.0,0,0,0,5,0
JNT Vare,Papua New Guinea,2,8,7,0,68,38,9.71,71,95.77,0,0,0,4,0
C Viljoen,NAM,0,12,7,3,68,33,17.0,70,97.14,0,0,0,7,1
Waqas Khan,HKG,3,8,7,3,68,33,17.0,89,76.4,0,0,1,3,2
Hilal Ahmad,CZK-R,0,7,7,2,67,30,13.4,59,113.55,0,0,0,6,1
AJ Michael,Samoa,0,4,4,1,67,23,22.33,69,97.1,0,0,0,5,2
Zawar Farid,UAE,0,4,4,0,67,55,16.75,53,126.41,0,1,0,5,3
Abraash Khan,CAN,0,7,4,0,66,22,16.5,60,110.0,0,0,0,7,1
PHKD Mendis,Sri Lanka,1,4,4,0,66,41,16.5,46,143.47,0,0,1,6,3
Waheed Ahmed,UAE,0,10,9,4,66,19,13.2,80,82.5,0,0,0,6,2
J Bulele,Moz,0,7,7,0,65,24,9.28,95,68.42,0,0,1,8,0
SC Kuggeleijn,New Zealand,0,9,5,3,65,35,32.5,30,216.66,0,0,1,4,6
H Lakov,"",0,3,3,0,65,28,21.66,62,104.83,0,0,0,5,0
Shoaib Khan jnr,Pakisthan,0,4,4,0,65,50,16.25,74,87.83,0,1,1,7,0
FA Allen,West Indies,1,11,9,2,64,27,9.14,56,114.28,0,0,2,5,3
Anique Uddin,DEN,0,6,6,0,64,31,10.66,79,81.01,0,0,0,3,0
Ansar Iqbal,NOR,0,4,4,0,64,40,16.0,72,88.88,0,0,0,6,1
B Arora,MALTA,0,4,4,0,64,28,16.0,64,100.0,0,0,0,5,3
K Birkenstock,NAM,0,4,2,0,64,59,32.0,33,193.93,0,1,0,7,4
S Dube,India,0,6,4,2,64,54,32.0,42,152.38,0,1,0,3,4
RM Haq,SCOT,6,21,12,7,64,21,12.8,96,66.66,0,0,1,2,1
DP Hyatt,West Indies,1,5,5,1,64,28,16.0,54,118.51,0,0,0,4,4
G Manan,ROM,0,3,3,0,64,29,21.33,52,123.07,0,0,0,11,1
A Natubhai Ahir,PNM,0,3,3,0,64,30,21.33,59,108.47,0,0,0,10,1
WB Rankin,England,10,48,15,8,64,16,9.14,74,86.48,0,0,2,3,3
DJ Reekers,NL,1,6,5,0,64,29,12.8,49,130.61,0,0,1,10,2
Sadeeq Khan,ROM,0,3,3,1,64,28,32.0,42,152.38,0,0,0,3,6
Usman Waheed,KUW,0,6,4,1,64,28,21.33,61,104.91,0,0,1,6,1
V Balakrishnan,Botsw,0,3,3,1,63,29,31.5,82,76.82,0,0,0,6,1
LJ Barker,GUE,0,9,8,0,63,20,7.87,69,91.3,0,0,3,8,0
Imran Ismail,Moz,0,7,7,0,63,17,9.0,58,108.62,0,0,0,7,3
Kuldeep Lal,ESP,0,8,3,0,63,38,21.0,41,153.65,0,0,0,3,2
AN Cook,England,2,4,4,0,61,26,15.25,54,112.96,0,0,0,10,0
OD Hald,DEN,0,9,8,1,61,18,8.71,57,107.01,0,0,1,4,2
Hasan Ali,Pakisthan,3,30,10,5,61,23,12.2,35,174.28,0,0,2,3,5
PD McGlashan,New Zealand,4,11,9,1,61,26,7.62,64,95.31,0,0,0,6,2
R Nehonde,Botsw,0,7,7,1,61,26,10.16,79,77.21,0,0,1,3,1
NM Odhiambo,KENYA,9,16,8,2,61,26,10.16,94,64.89,0,0,2,4,1
A Sathya,Mex,0,3,3,0,61,30,20.33,61,100.0,0,0,0,3,2
PH Shamdasani,Peru,0,4,4,1,61,37,20.33,72,84.72,0,0,0,3,1
AJ Tye,Australia,2,26,11,5,61,20,10.16,55,110.9,0,0,2,4,3
DE Budge,SCOT,0,6,4,2,60,24,30.0,59,101.69,0,0,0,2,3
JWM Dalrymple,England,1,3,3,0,60,32,20.0,57,105.26,0,0,0,6,0
LM Jongwe,Zimbabwe,1,8,7,0,60,34,8.57,65,92.3,0,0,2,4,1
J Kila,Papua New Guinea,0,12,5,3,60,27,30.0,31,193.54,0,0,0,4,5
Mohammad Adnan,Saudi,0,5,3,3,60,38,,31,193.54,0,0,0,4,5
Mominul Haque,Bangladesh,2,6,4,1,60,26,20.0,50,120.0,0,0,0,5,2
P Mustard,England,0,2,2,0,60,40,30.0,37,162.16,0,0,0,5,4
Zameer Khan,DEN,0,2,2,1,60,33,60.0,61,98.36,0,0,0,4,0
Zeeshan Siddiqui,OMAN,0,5,5,1,60,33,15.0,63,95.23,0,0,0,7,0
Ariful Haque,Bangladesh,0,9,8,4,59,18,14.75,61,96.72,0,0,1,4,0
DR Flynn,New Zealand,4,5,5,0,59,23,11.8,51,115.68,0,0,0,1,4
Hayatullah Niazi,NOR,0,4,4,1,59,27,19.66,47,125.53,0,0,0,3,3
Mohammad Amir,Pakisthan,10,48,14,6,59,21,7.37,72,81.94,0,0,2,2,3
Muhammad Saleem,"",0,4,4,0,59,52,14.75,54,109.25,0,1,0,5,1
AK Perera,Sri Lanka,6,6,5,0,59,16,11.8,65,90.76,0,0,0,5,1
IS Sodhi,New Zealand,5,40,7,3,59,15,14.75,56,105.35,0,0,1,4,3
Aamer Ikram,PORT,0,4,4,0,58,23,14.5,73,79.45,0,0,0,4,4
Abu Hider,Bangladesh,2,13,5,4,58,22,58.0,43,134.88,0,0,0,5,4
D Heyliger,CAN,0,11,7,5,58,23,29.0,42,138.09,0,0,1,2,3
JJ Huo,Moz,0,7,7,0,58,18,8.28,61,95.08,0,0,1,7,2
DF Jacobs,THAI,0,4,4,0,58,20,14.5,82,70.73,0,0,0,7,0
K Mendon,CZK-R,0,6,4,4,58,39,,51,113.72,0,0,0,5,2
Mohamed Azzam,Mald,0,7,6,2,58,17,14.5,61,95.08,0,0,1,6,0
Shaheryar Butt,Belg,0,3,3,1,58,30,29.0,55,105.45,0,0,0,3,4
CJO Smith,SCOT,2,8,6,1,58,46,11.6,54,107.4,0,0,3,6,0
Alok Kapali,Bangladesh,4,7,7,2,57,19,11.4,85,67.05,0,0,2,3,1
Fayyaz Butt,OMAN,0,14,6,4,57,25,28.5,48,118.75,0,0,0,4,2
C Jonker,South Africa,0,2,2,0,57,49,28.5,29,196.55,0,0,0,5,3
A Makesh,KUW,0,4,2,1,57,57,57.0,41,139.02,0,1,0,3,4
GP Meade,ITA,0,8,5,0,57,18,11.4,63,90.47,0,0,0,4,1
A Sarma,GER,0,3,3,0,57,28,19.0,67,85.07,0,0,0,3,1
P Sarraf,NEPAL,0,9,8,1,57,18,8.14,84,67.85,0,0,3,9,0
Sohag Gazi,Bangladesh,3,10,7,3,57,24,14.25,59,96.61,0,0,0,3,1
AJ Turner,Australia,2,11,7,3,57,22,14.25,57,100.0,0,0,1,1,2
Amjad Sher,Fin,0,5,5,0,56,24,11.2,36,155.55,0,0,0,1,4
T Banton,England,0,3,3,0,56,31,18.66,34,164.7,0,0,0,6,3
JM How,New Zealand,1,5,5,0,56,31,11.2,67,83.58,0,0,0,5,1
EB Knowles,CZK-R,0,7,6,2,56,19,14.0,54,103.7,0,0,1,7,1
P Manning,Caym,0,6,6,1,56,28,11.2,89,62.92,0,0,1,4,0
MJ Ross,ITA,0,8,5,1,56,34,14.0,42,133.33,0,0,0,2,3
SMSM Senanayake,Sri Lanka,4,24,12,6,56,17,9.33,66,84.84,0,0,2,3,1
D Ajekun,NGA,0,6,6,0,55,17,9.16,81,67.9,0,0,0,6,1
MNM Aslam,KUW,0,6,4,0,55,26,13.75,59,93.22,0,0,1,4,1
C Carter,HKG,2,10,5,1,55,17,13.75,63,87.3,0,0,0,3,0
N Deonarine,West Indies,3,8,7,2,55,36,11.0,53,103.77,0,0,3,5,0
PWH de Silva,Sri Lanka,0,8,7,3,55,14,13.75,50,110.0,0,0,0,3,0
GB Hogg,Australia,8,15,4,0,55,41,13.75,39,141.02,0,0,0,3,3
KM Jarvis,Zimbabwe,8,22,12,5,55,27,7.85,64,85.93,0,0,4,1,4
Mirza Ahsan,Aut,0,5,3,2,55,51,55.0,18,305.55,0,1,0,2,7
OE Newey,GUE,0,7,6,1,55,23,11.0,66,83.33,0,0,1,2,0
R Satheesan,ROM,0,4,3,1,55,23,27.5,42,130.95,0,0,0,3,4
HS Baidwan,CAN,5,17,11,2,54,21,6.0,52,103.84,0,0,4,4,1
JW Chilia,VAN,0,14,7,4,54,23,18.0,54,100.0,0,0,0,3,3
M Dixit,LUX,0,3,2,0,54,38,27.0,59,91.52,0,0,0,6,2
GD Drummond,SCOT,5,17,7,0,54,35,7.71,65,83.07,0,0,2,3,0
JSE Dunford,JER,0,17,9,3,54,29,9.0,67,80.59,0,0,3,2,0
MSS Mandy,Chile,0,4,4,0,54,32,13.5,67,80.59,0,0,0,8,0
SMA Priyanjan,Sri Lanka,0,3,3,2,54,40,54.0,62,87.09,0,0,0,1,2
BA King,West Indies,0,6,5,0,53,31,10.6,50,106.0,0,0,0,6,1
Usman Limbada,CAN,3,7,3,2,53,21,53.0,41,129.26,0,0,0,6,0
MRJ Watt,SCOT,4,35,11,6,53,14,10.6,40,132.5,0,0,1,6,1
TS Bharaj,DEN,0,9,8,0,52,19,6.5,77,67.53,0,0,1,2,0
G Caisley,"",0,4,4,0,52,38,13.0,60,86.66,0,0,1,3,2
SJ Cotter,Samoa,0,4,4,0,52,25,13.0,62,83.87,0,0,0,4,1
RP Magar,NEPAL,1,6,6,0,52,25,8.66,89,58.42,0,0,1,0,3
A Manousis,"",0,3,3,1,52,23,26.0,49,106.12,0,0,0,5,1
DM Nakrani,UGA,0,4,4,1,52,19,17.33,48,108.33,0,0,0,2,3
Ovais Yousof,NGA,0,3,3,0,52,33,17.33,70,74.28,0,0,0,5,0
IS Billcliff,CAN,0,2,2,0,51,37,25.5,39,130.76,0,0,0,3,2
TGJ Gruijters,NL,1,8,5,3,51,21,25.5,47,108.51,0,0,0,3,1
V Mbazo,Botsw,0,4,3,1,51,27,25.5,67,76.11,0,0,0,3,0
Raqibul Hasan,Bangladesh,2,5,5,0,51,18,10.2,62,82.25,0,0,0,3,1
AU Rashid,England,10,40,15,8,51,9,7.28,61,83.6,0,0,0,4,0
HA Varaiya,KENYA,6,25,12,11,51,18,51.0,81,62.96,0,0,0,1,0
Hamid Hassan,Afganisthan,6,22,9,6,50,22,16.66,46,108.69,0,0,0,3,2
Md Nurul Huda,Fin,0,5,4,2,50,30,25.0,32,156.25,0,0,0,4,2
Mohammad Yousuf,Pakisthan,4,3,3,0,50,26,16.66,43,116.27,0,0,0,5,1
MJ Richardson,GER,0,3,3,2,50,35,50.0,38,131.57,0,0,0,7,0
Ameel Mauroof,Mald,0,10,8,4,49,15,12.25,63,77.77,0,0,0,3,0
U Bhatti,CAN,2,7,7,3,49,12,12.25,48,102.08,0,0,0,3,1
G Chaturvedi,MALTA,0,2,2,0,49,25,24.5,29,168.96,0,0,0,6,1
A Dananjaya,Sri Lanka,7,22,12,4,49,11,6.12,57,85.96,0,0,2,6,0
JN Frylinck,NAM,0,14,7,4,49,19,16.33,47,104.25,0,0,1,2,1
CU Jayasinghe,Sri Lanka,1,5,3,2,49,38,49.0,49,100.0,0,0,0,3,1
Junaid Siddiqui,CAN,7,13,7,3,49,21,12.25,41,119.51,0,0,1,2,2
HG Kuhn,South Africa,8,7,6,2,49,29,12.25,42,116.66,0,0,0,3,2
Nanda Kumar,CRC,0,3,3,0,49,39,16.33,58,84.48,0,0,1,3,2
SD Outerbridge,Bermuda,0,3,3,1,49,37,24.5,51,96.07,0,0,0,2,1
DA Rankin,Ireland,1,2,2,0,49,34,24.5,54,90.74,0,0,0,3,2
Saber Zakhil,Belg,0,3,3,0,49,18,16.33,35,140.0,0,0,0,2,3
DC Smith,PHI,0,4,4,1,49,22,16.33,53,92.45,0,0,0,5,0
K Weeraratne,Sri Lanka,1,5,5,2,49,20,16.33,45,108.88,0,0,0,4,1
S Jamil,Belg,0,3,3,0,48,24,16.0,49,97.95,0,0,0,5,2
Muhammad Nadeem,Saudi,0,5,3,0,48,43,16.0,49,97.95,0,0,0,7,1
MIA Patel,West Indies,0,3,2,1,48,40,48.0,44,109.09,0,0,0,6,1
Qalandar Khan,QAT,0,4,3,0,48,25,16.0,43,111.62,0,0,0,2,3
YSD Seneveratne,Caym,0,6,6,0,48,19,8.0,79,60.75,0,0,1,5,1
J Singye,BHU,0,2,2,0,48,40,24.0,64,75.0,0,0,0,2,0
C Zhuwao,Zimbabwe,10,7,7,0,48,24,6.85,66,72.72,0,0,4,7,1
M Aboagye,Ghana,0,3,3,1,47,24,23.5,53,88.67,0,0,0,3,0
VD Adewoye,NGA,0,7,6,2,47,23,11.75,42,111.9,0,0,2,4,2
Delawar Khan,DEN,0,9,8,1,47,17,6.71,40,117.5,0,0,2,0,4
D Weston,GER,0,6,6,0,47,18,7.83,54,87.03,0,0,2,5,1
SA Ahmad,DEN,0,5,3,1,46,25,23.0,54,85.18,0,0,0,2,0
KM Dabengwa,Zimbabwe,4,8,7,3,46,16,11.5,40,115.0,0,0,0,4,2
K Gupta,Chile,0,4,4,1,46,19,15.33,64,71.87,0,0,1,1,0
JW Hastings,Australia,6,9,6,2,46,15,11.5,37,124.32,0,0,0,3,1
Z Hoque,THAI,0,3,3,0,46,20,15.33,35,131.42,0,0,0,4,2
MM Iqbal,SCOT,1,6,3,0,46,31,15.33,45,102.22,0,0,0,4,1
RJ Trott,Bermuda,11,15,10,4,46,19,7.66,84,54.76,0,0,2,3,0
JJ van der Wath,South Africa,1,8,4,1,46,21,15.33,39,117.94,0,0,0,3,1
Anasim Khan,BAH,0,4,3,1,45,22,22.5,39,115.38,0,0,0,2,1
S Ateak,Ghana,0,3,3,0,45,26,15.0,48,93.75,0,0,0,6,1
R Bakum,Ghana,0,4,4,0,45,18,11.25,45,100.0,0,0,1,4,2
Haseeb Amjad,HKG,2,18,10,6,45,12,11.25,45,100.0,0,0,0,3,1
MG Hunter,GIBR,0,4,3,0,45,27,15.0,61,73.77,0,0,0,2,1
NJ Maddinson,Australia,5,6,4,0,45,34,11.25,35,128.57,0,0,0,6,1
Mamoon Latif,Belg,0,3,3,0,45,24,15.0,52,86.53,0,0,0,2,2
T Munyonga,Zimbabwe,0,5,3,2,45,44,45.0,34,132.35,0,0,0,3,1
Nazril Rahman,MAL,0,7,4,1,45,24,15.0,45,100.0,0,0,0,4,0
VE Tembo,Moz,0,6,5,2,45,20,15.0,52,86.53,0,0,0,2,0
Yasar Haroon,"",0,4,4,0,45,29,11.25,62,72.58,0,0,0,4,1
Zohaib Sarwar,PORT,0,4,4,1,45,33,15.0,46,97.82,0,0,2,1,4
Abrar Bilal,Aut,0,3,2,0,44,41,22.0,24,183.33,0,0,0,6,2
AJ Ayannaike,NGA,0,3,3,0,44,33,14.66,43,102.32,0,0,1,4,2
AA Banner,Blz,0,3,2,0,44,28,22.0,29,151.72,0,0,0,4,3
JM Davison,CAN,2,5,5,0,44,19,8.8,40,110.0,0,0,2,2,3
L Emilio,Moz,0,5,4,0,44,23,11.0,35,125.71,0,0,0,4,1
GF Gomes,Moz,0,7,6,1,44,28,8.8,46,95.65,0,0,1,6,1
Ismat Ullah,"",0,4,4,0,44,42,11.0,47,93.61,0,0,1,4,1
Saad Nasim,Pakisthan,0,3,2,0,44,25,22.0,53,83.01,0,0,0,0,1
S Badree,West Indies,6,52,16,10,43,14,7.16,65,66.15,0,0,0,1,1
S Badrinath,India,0,1,1,0,43,43,43.0,37,116.21,0,0,0,5,0
P Baron,Arg,0,5,3,0,43,27,14.33,38,113.15,0,0,0,0,4
NO Miller,West Indies,5,9,5,4,43,15,43.0,47,91.48,0,0,0,2,0
P Mishra,"",0,3,3,1,43,23,21.5,26,165.38,0,0,0,3,4
Mustafizur Rahman,Bangladesh,4,37,15,5,43,15,4.3,55,78.18,0,0,4,3,3
Saad Bin Zafar,CAN,0,11,4,1,43,20,14.33,33,130.3,0,0,0,3,2
M Sohel Patel,PNM,0,2,2,0,43,40,21.5,39,110.25,0,0,0,2,3
Amjad Ali,UAE,1,5,5,1,42,20,10.5,52,80.76,0,0,0,6,0
F Baaleri,Ghana,0,4,4,0,42,17,10.5,60,70.0,0,0,0,6,0
NG Jones,Ireland,2,5,4,2,42,14,21.0,38,110.52,0,0,1,1,2
Mohamed Mahfooz,Mald,0,11,5,0,42,16,8.4,53,79.24,0,0,0,3,0
Muaviath Ganee,Mald,0,5,4,0,42,19,10.5,44,95.45,0,0,0,3,1
LE Plunkett,England,13,22,11,4,42,18,6.0,34,123.52,0,0,3,3,1
AT Rayudu,India,2,6,5,1,42,20,10.5,50,84.0,0,0,2,5,0
M Sert,TKY,0,4,4,1,42,16,14.0,59,71.18,0,0,0,5,0
DC Stovell,Bermuda,0,6,6,1,42,18,8.4,50,84.0,0,0,1,5,0
JK Vifah,Ghana,0,3,3,0,42,23,14.0,45,93.33,0,0,0,2,1
KJ Young,Blz,0,3,3,2,42,27,42.0,34,123.52,0,0,0,3,1
Abdul-Shakoor Rahimzei,GER,0,7,5,1,41,17,10.25,33,124.24,0,0,0,2,1
Abdur Razzak,Bangladesh,8,34,20,10,41,9,4.1,74,55.4,0,0,5,1,0
Ainool Hafizs,MAL,0,3,3,0,41,21,13.66,39,105.12,0,0,0,3,1
A Ashokan,CZK-R,0,2,2,0,41,34,20.5,29,141.37,0,0,0,2,3
K Jethi,CAN,0,5,5,1,41,24,10.25,59,69.49,0,0,1,0,2
K Joshi,Aut,0,4,3,1,41,32,20.5,41,100.0,0,0,0,4,2
B Mavuta,Zimbabwe,0,3,3,2,41,28,41.0,23,178.26,0,0,0,3,2
D Muhumuza,UGA,0,4,4,0,41,28,10.25,36,113.88,0,0,1,3,1
Murid Ekrami,Belg,0,3,2,0,41,28,20.5,48,85.41,0,0,0,2,0
K Pala,Papua New Guinea,0,2,2,1,41,22,41.0,30,136.66,0,0,0,4,2
Amir Hamza,Afganisthan,4,31,9,5,40,21,10.0,38,105.26,0,0,1,3,1
TS Chisoro,Zimbabwe,3,12,6,2,40,14,10.0,42,95.23,0,0,0,2,2
BCJ Cutting,Australia,4,7,5,1,40,29,10.0,27,148.14,0,0,1,2,3
Fitri Sham,MAL,0,15,10,4,40,15,6.66,56,71.42,0,0,0,2,0
Imran Bulbulia,PNM,0,3,3,0,40,32,13.33,42,95.23,0,0,1,4,1
LA Musiani,Arg,0,5,5,1,40,22,10.0,60,66.66,0,0,1,4,0
E Packard,GIBR,0,4,4,0,40,26,10.0,49,81.63,0,0,0,2,1
S Ravikumar,CRC,0,3,3,1,40,29,20.0,44,90.9,0,0,1,3,1
Sahibzada Farhan,Pakisthan,0,3,3,0,40,39,13.33,46,86.95,0,0,1,2,3
F Stoman,PORT,0,4,4,1,40,21,13.33,61,65.57,0,0,0,1,1
Talha Khan,GER,0,1,1,1,40,40,,41,97.56,0,0,0,4,0
Tariq Aziz,PORT,0,4,4,1,40,23,13.33,47,85.1,0,0,1,1,2
KDK Vithanage,Sri Lanka,2,3,3,0,40,38,13.33,34,117.64,0,0,0,7,0
RR David,CAN,0,4,4,0,39,17,9.75,65,60.0,0,0,0,2,1
Imran Khan,PORT,0,4,3,1,39,36,19.5,32,121.87,0,0,0,2,3
Munir Dar,HKG,0,2,2,0,39,36,19.5,33,118.18,0,0,0,3,1
Rafatullah Mohmand,Pakisthan,0,3,3,0,39,23,13.0,45,86.66,0,0,1,4,0
P Silas,Botsw,0,4,3,0,39,20,13.0,44,88.63,0,0,0,1,1
S Tobgay,BHU,0,2,2,0,39,24,19.5,58,67.24,0,0,0,1,0
PA van Meekeren,NL,6,41,9,1,39,18,4.87,40,97.5,0,0,3,0,3
RI Ahmed,NL,0,2,2,0,38,25,19.0,50,76.0,0,0,0,2,0
Ameer Saiyed,Botsw,0,4,3,0,38,22,12.66,47,80.85,0,0,0,4,0
R Flannigan,SCOT,0,4,4,1,38,18,12.66,33,115.15,0,0,1,4,0
D Kansonkho,West Indies,0,7,4,0,38,21,9.5,47,80.85,0,0,2,5,0
AK Kitchen,New Zealand,1,5,4,1,38,16,12.66,32,118.75,0,0,0,3,1
BF Mailata,Samoa,0,4,4,0,38,17,9.5,48,79.16,0,0,0,2,1
Mohammad Amin,KUW,0,4,4,2,38,15,19.0,39,97.43,0,0,0,5,0
D Mongia,India,0,1,1,0,38,38,38.0,45,84.44,0,0,0,4,1
F Mutizwa,Zimbabwe,1,3,3,0,38,22,12.66,36,105.55,0,0,1,3,0
H Pragji,Botsw,0,4,4,1,38,30,12.66,65,58.46,0,0,0,1,0
BJ Watling,New Zealand,5,5,4,0,38,22,9.5,58,65.51,0,0,0,3,0
SJ Benn,West Indies,8,24,7,4,37,13,12.33,42,88.09,0,0,1,5,1
VD Chandra,PNM,0,3,2,0,37,26,18.5,30,123.33,0,0,0,3,3
I Danladi,NGA,0,3,2,0,37,37,18.5,38,97.36,0,0,1,4,1
CJ Delany,GIBR,0,4,4,0,37,21,9.25,60,61.66,0,0,1,2,0
JS Foster,England,0,5,5,2,37,14,12.33,32,115.62,0,0,0,0,1
RM Hira,New Zealand,1,15,3,1,37,20,18.5,33,112.12,0,0,0,4,1
J Hirschi,MALTA,0,4,4,0,37,13,9.25,62,59.67,0,0,0,0,0
AF Ifill,Caym,0,6,6,1,37,9,7.4,61,60.65,0,0,0,2,1
R Kumar,ROM,0,4,3,1,37,32,18.5,27,137.03,0,0,0,6,0
D Manani,ROM,0,2,2,1,37,19,37.0,32,115.62,0,0,0,4,1
S Sola,Samoa,0,4,3,0,37,18,12.33,36,102.77,0,0,0,1,3
